eventId,entrantId,positionOrder,positionText,time,laps,q1Time,q2Time,q3Time
1967-08,3619,12,12,86200,,,,
1967-08,3599,13,13,86600,,,,
1967-08,3615,14,14,87100,,,,
1967-08,3616,15,15,87300,,,,
1967-08,3618,16,16,90100,,,,
1967-08,3613,17,17,90800,,,,
1967-08,3614,18,18,91900,,,,
1967-08,3624,19,19,111900,,,,
1967-09,3634,1,1,88500,,,,
1967-09,3632,2,2,88800,,,,
1967-09,3626,3,3,89310,,,,
1967-09,3561,4,4,89350,,,,
1967-09,3628,5,5,89380,,,,
1967-09,3633,6,6,89460,,,,
1967-09,3640,7,7,89600,,,,
1967-09,3550,8,8,89700,,,,
1967-09,3631,9,9,90300,,,,
1967-09,3629,10,10,90800,,,,
1967-09,3638,11,11,91300,,,,
1967-09,3641,12,12,92100,,,,
1967-09,3627,13,13,92300,,,,
1967-09,3636,14,14,92500,,,,
1967-09,3639,15,15,93000,,,,
1967-09,3642,16,16,93200,,,,
1967-09,3635,17,17,95200,,,,
1967-09,3630,18,18,97300,,,,
1967-10,3527,1,1,65480,,,,
1967-10,3526,2,2,66070,,,,
1967-10,3649,3,3,66640,,,,
1967-10,3648,4,4,66650,,,,
1967-10,3579,5,5,66730,,,,
1967-10,3580,6,6,67450,,,,
1967-10,3652,7,7,67880,,,,
1967-10,3645,8,8,67990,,,,
1967-10,3650,9,9,68050,,,,
1967-10,3646,10,10,68090,,,,
1967-10,3644,11,11,68130,,,,
1967-10,3651,12,12,68250,,,,
1967-10,3647,13,13,69010,,,,
1967-10,3622,14,14,69640,,,,
1967-10,3601,15,15,69780,,,,
1967-10,3654,16,16,69940,,,,
1967-10,3653,17,17,71320,,,,
1967-10,3655,18,18,72050,,,,
1967-11,3526,1,1,107560,,,,
1967-11,3648,2,2,108040,,,,
1967-11,3649,3,3,108100,,,,
1967-11,3527,4,4,108740,,,,
1967-11,3579,5,5,109080,,,,
1967-11,3580,6,6,109460,,,,
1967-11,3644,7,7,109800,,,,
1967-11,3650,8,8,110060,,,,
1967-11,3652,9,9,110520,,,,
1967-11,3651,10,10,111890,,,,
1967-11,3647,11,11,112250,,,,
1967-11,3646,12,12,112340,,,,
1967-11,3659,13,13,112850,,,,
1967-11,3655,14,14,113080,,,,
1967-11,3622,15,15,114380,,,,
1967-11,3658,16,16,114800,,,,
1967-11,3601,17,17,115570,,,,
1967-11,3657,18,18,117410,,,,
1967-11,3653,19,19,118450,,,,
1968-01,3663,1,1,81600,,,,
1968-01,3664,2,2,82600,,,,
1968-01,3674,3,3,82700,,,,
1968-01,3662,4,4,83000,,,,
1968-01,3661,5,5,83200,,,,
1968-01,3666,6,6,83500,,,,
1968-01,3669,7,7,83600,,,,
1968-01,3667,8,8,83800,,,,
1968-01,3660,9,9,84000,,,,
1968-01,3670,10,10,84900,,,,
1968-01,3668,11,11,84900,,,,
1968-01,3665,12,12,85600,,,,
1968-01,3671,13,13,85900,,,,
1968-01,3680,14,14,86200,,,,
1968-01,3673,15,15,86300,,,,
1968-01,3677,16,16,86400,,,,
1968-01,3675,17,17,87000,,,,
1968-01,3679,18,18,87200,,,,
1968-01,3678,19,19,87300,,,,
1968-01,3682,20,20,87800,,,,
1968-01,3672,21,21,88000,,,,
1968-01,3676,22,22,88600,,,,
1968-01,3681,23,23,89000,,,,
1968-02,3698,1,1,87900,,,,
1968-02,3691,2,2,88100,,,,
1968-02,3683,3,3,88300,,,,
1968-02,3684,4,4,88300,,,,
1968-02,3688,5,5,88300,,,,
1968-02,3692,6,6,88400,,,,
1968-02,3689,7,7,88800,,,,
1968-02,3700,8,8,89600,,,,
1968-02,3686,9,9,89700,,,,
1968-02,3696,10,10,89700,,,,
1968-02,3687,11,11,89900,,,,
1968-02,3695,12,12,90800,,,,
1968-02,3694,13,13,91000,,,,
1968-02,3685,14,14,104200,,,,
1968-03,3708,1,1,88200,,,,
1968-03,3710,2,2,88800,,,,
1968-03,3715,3,3,88800,,,,
1968-03,3707,4,4,89100,,,,
1968-03,3662,5,5,89200,,,,
1968-03,3713,6,6,89600,,,,
1968-03,3712,7,7,89600,,,,
1968-03,3701,8,8,89700,,,,
1968-03,3703,9,9,90400,,,,
1968-03,3711,10,10,90400,,,,
1968-03,3714,11,11,90600,,,,
1968-03,3702,12,12,91200,,,,
1968-03,3709,13,13,91700,,,,
1968-03,3706,14,14,91900,,,,
1968-03,3705,15,15,92900,,,,
1968-03,3717,16,16,92900,,,,
1968-03,3716,17,17,92100,,,,
1968-03,3719,18,18,92400,,,,
1968-04,3738,1,1,208600,,,,
1968-04,3726,2,2,212300,,,,
1968-04,3739,3,3,214300,,,,
1968-04,3736,4,4,215000,,,,
1968-04,3725,5,5,215400,,,,
1968-04,3724,6,6,217100,,,,
1968-04,3731,7,7,217200,,,,
1968-04,3729,8,8,217800,,,,
1968-04,3723,9,9,219000,,,,
1968-04,3733,10,10,221400,,,,
1968-04,3730,11,11,225200,,,,
1968-04,3732,12,12,225900,,,,
1968-04,3728,13,13,232900,,,,
1968-04,3721,14,14,246100,,,,
1968-04,3722,15,15,270800,,,,
1968-04,3697,16,16,274300,,,,
1968-04,3735,17,17,286700,,,,
1968-04,3734,18,18,,,,,
1968-05,3745,1,1,83540,,,,
1968-05,3743,2,2,83700,,,,
1968-05,3740,3,3,83840,,,,
1968-05,3742,4,4,83900,,,,
1968-05,3744,5,5,84410,,,,
1968-05,3746,6,6,84420,,,,
1968-05,3683,7,7,84450,,,,
1968-05,3684,8,8,84580,,,,
1968-05,3689,9,9,85220,,,,
1968-05,3741,10,10,85480,,,,
1968-05,3749,11,11,85510,,,,
1968-05,3752,12,12,85790,,,,
1968-05,3755,13,13,85860,,,,
1968-05,3754,14,14,86070,,,,
1968-05,3750,15,15,86720,,,,
1968-05,3751,16,16,86760,,,,
1968-05,3756,17,17,88290,,,,
1968-05,3748,18,18,88310,,,,
1968-05,3753,19,19,88430,,,,
1968-06,3757,1,1,116100,,,,
1968-06,3770,2,2,117300,,,,
1968-06,3769,3,3,117700,,,,
1968-06,3760,4,4,117700,,,,
1968-06,3768,5,5,117800,,,,
1968-06,3761,6,6,118000,,,,
1968-06,3764,7,7,118200,,,,
1968-06,3759,8,8,118900,,,,
1968-06,3762,9,9,119100,,,,
1968-06,3766,10,10,119300,,,,
1968-06,3763,11,11,120200,,,,
1968-06,3773,12,12,120300,,,,
1968-06,3767,13,13,120800,,,,
1968-06,3758,14,14,120800,,,,
1968-06,3774,15,15,121100,,,,
1968-06,3772,16,16,121200,,,,
1968-06,3765,17,17,124500,,,,
1968-06,3771,18,18,125500,,,,
1968-07,3779,1,1,88900,,,,
1968-07,3780,2,2,89400,,,,
1968-07,3777,3,3,89500,,,,
1968-07,3790,4,4,89700,,,,
1968-07,3776,5,5,89900,,,,
1968-07,3792,6,6,90000,,,,
1968-07,3783,7,7,90000,,,,
1968-07,3685,8,8,90200,,,,
1968-07,3689,9,9,90300,,,,
1968-07,3684,10,10,90400,,,,
1968-07,3683,11,11,90400,,,,
1968-07,3778,12,12,91000,,,,
1968-07,3781,13,13,91600,,,,
1968-07,3787,14,14,91600,,,,
1968-07,3782,15,15,91700,,,,
1968-07,3754,16,16,92300,,,,
1968-07,3784,17,17,93000,,,,
1968-07,3785,18,18,94000,,,,
1968-07,3788,19,19,95400,,,,
1968-07,3791,20,20,96800,,,,
1968-08,3796,1,1,544000,,,,
1968-08,3795,2,2,554900,,,,
1968-08,3793,3,3,571900,,,,
1968-08,3740,4,4,586000,,,,
1968-08,3804,5,5,593000,,,,
1968-08,3794,6,6,594200,,,,
1968-08,3689,7,7,597800,,,,
1968-08,3806,8,8,600100,,,,
1968-08,3800,9,9,603400,,,,
1968-08,3798,10,10,613900,,,,
1968-08,3683,11,11,616000,,,,
1968-08,3797,12,12,617300,,,,
1968-08,3805,13,13,618700,,,,
1968-08,3781,14,14,619700,,,,
1968-08,3758,15,15,623100,,,,
1968-08,3684,16,16,633000,,,,
1968-08,3801,17,17,637300,,,,
1968-08,3802,18,18,642900,,,,
1968-08,3803,19,19,646600,,,,
1968-08,3782,20,20,648200,,,,
1968-08,3807,21,21,,,,,
1968-09,3817,1,1,86070,,,,
1968-09,3684,2,2,86110,,,,
1968-09,3813,3,3,86210,,,,
1968-09,3812,4,4,86410,,,,
1968-09,3819,5,5,86570,,,,
1968-09,3809,6,6,86600,,,,
1968-09,3683,7,7,86610,,,,
1968-09,3811,8,8,86900,,,,
1968-09,3822,9,9,86960,,,,
1968-09,3820,10,10,87200,,,,
1968-09,3815,11,11,87300,,,,
1968-09,3821,12,12,87400,,,,
1968-09,3737,13,13,87610,,,,
1968-09,3810,14,14,87630,,,,
1968-09,3818,15,15,87700,,,,
1968-09,3827,16,16,88200,,,,
1968-09,3814,17,17,88800,,,,
1968-09,3828,18,18,89100,,,,
1968-09,3759,19,19,89300,,,,
1968-09,3808,20,20,90550,,,,
1968-09,3826,21,21,90560,,,,
1968-09,3824,22,22,91300,,,,
1968-09,3829,23,23,91400,,,,
1968-09,3816,24,24,93700,,,,
1968-10,3743,1,1,93800,,,,
1968-10,3813,2,2,93800,,,,
1968-10,3832,3,3,94500,,,,
1968-10,3831,4,4,94500,,,,
1968-10,3740,5,5,94800,,,,
1968-10,3683,6,6,94900,,,,
1968-10,3707,7,7,94900,,,,
1968-10,3684,8,8,95000,,,,
1968-10,3741,9,9,95200,,,,
1968-10,3742,10,10,95400,,,,
1968-10,3783,11,11,95400,,,,
1968-10,3834,12,12,95700,,,,
1968-10,3833,13,13,96600,,,,
1968-10,3746,14,14,96600,,,,
1968-10,3840,15,15,97300,,,,
1968-10,3787,16,16,98700,,,,
1968-10,3838,17,17,99400,,,,
1968-10,3839,18,18,99600,,,,
1968-10,3837,19,19,100500,,,,
1968-10,3836,20,20,101200,,,,
1968-10,3842,21,21,101200,,,,
1968-10,3841,22,22,109600,,,,
1968-11,3850,1,1,64200,,,,
1968-11,3852,2,2,64270,,,,
1968-11,3848,3,3,64280,,,,
1968-11,3844,4,4,64370,,,,
1968-11,3683,5,5,64570,,,,
1968-11,3776,6,6,64810,,,,
1968-11,3851,7,7,65220,,,,
1968-11,3685,8,8,65250,,,,
1968-11,3843,9,9,65320,,,,
1968-11,3684,10,10,65690,,,,
1968-11,3846,11,11,66100,,,,
1968-11,3800,12,12,66170,,,,
1968-11,3855,13,13,66960,,,,
1968-11,3806,14,14,67020,,,,
1968-11,3845,15,15,67060,,,,
1968-11,3849,16,16,67460,,,,
1968-11,3853,17,17,68530,,,,
1968-11,3697,18,18,68930,,,,
1968-11,3847,19,19,69600,,,,
1968-11,3803,20,20,69770,,,,
1968-11,3854,21,21,70430,,,,
1968-12,3800,1,1,105220,,,,
1968-12,3844,2,2,105620,,,,
1968-12,3848,3,3,106010,,,,
1968-12,3683,4,4,106040,,,,
1968-12,3851,5,5,106290,,,,
1968-12,3843,6,6,106490,,,,
1968-12,3852,7,7,106690,,,,
1968-12,3685,8,8,106800,,,,
1968-12,3684,9,9,107000,,,,
1968-12,3776,10,10,107070,,,,
1968-12,3858,11,11,107670,,,,
1968-12,3846,12,12,107800,,,,
1968-12,3855,13,13,108380,,,,
1968-12,3849,14,14,108440,,,,
1968-12,3856,15,15,109240,,,,
1968-12,3860,16,16,109270,,,,
1968-12,3853,17,17,109480,,,,
1968-12,3859,18,18,109960,,,,
1968-12,3806,19,19,110280,,,,
1968-12,3857,20,20,110430,,,,
1968-12,3803,21,21,110570,,,,
1969-01,3873,1,1,80000,,,,
1969-01,3862,2,2,80200,,,,
1969-01,3865,3,3,80300,,,,
1969-01,3867,4,4,80400,,,,
1969-01,3869,5,5,80500,,,,
1969-01,3863,6,6,80800,,,,
1969-01,3861,7,7,81100,,,,
1969-01,3866,8,8,81100,,,,
1969-01,3877,9,9,81800,,,,
1969-01,3875,10,10,82100,,,,
1969-01,3868,11,11,82200,,,,
1969-01,3864,12,12,82200,,,,
1969-01,3874,13,13,83100,,,,
1969-01,3871,14,14,84100,,,,
1969-01,3872,15,15,85200,,,,
1969-01,3878,16,16,87200,,,,
1969-01,3876,17,17,110400,,,,
1969-01,3870,18,18,,,,,
1969-02,3862,1,1,85700,,,,
1969-02,3891,2,2,86200,,,,
1969-02,3861,3,3,86600,,,,
1969-02,3884,4,4,86900,,,,
1969-02,3881,5,5,87800,,,,
1969-02,3887,6,6,88200,,,,
1969-02,3882,7,7,88400,,,,
1969-02,3865,8,8,88600,,,,
1969-02,3890,9,9,88900,,,,
1969-02,3889,10,10,89200,,,,
1969-02,3888,11,11,89300,,,,
1969-02,3885,12,12,89500,,,,
1969-02,3883,13,13,89700,,,,
1969-02,3886,14,14,94100,,,,
1969-03,3884,1,1,84600,,,,
1969-03,3899,2,2,85000,,,,
1969-03,3885,3,3,85400,,,,
1969-03,3861,4,4,85800,,,,
1969-03,3897,5,5,86000,,,,
1969-03,3890,6,6,86000,,,,
1969-03,3896,7,7,86300,,,,
1969-03,3895,8,8,86400,,,,
1969-03,3902,9,9,86400,,,,
1969-03,3892,10,10,86500,,,,
1969-03,3894,11,11,86700,,,,
1969-03,3893,12,12,86800,,,,
1969-03,3901,13,13,88400,,,,
1969-03,3898,14,14,90500,,,,
1969-03,3903,15,15,90500,,,,
1969-03,3900,16,16,92800,,,,
1969-04,3862,1,1,80850,,,,
1969-04,3904,2,2,81140,,,,
1969-04,3861,3,3,82010,,,,
1969-04,3907,4,4,82690,,,,
1969-04,3910,5,5,82850,,,,
1969-04,3883,6,6,82870,,,,
1969-04,3906,7,7,83070,,,,
1969-04,3909,8,8,83100,,,,
1969-04,3902,9,9,83360,,,,
1969-04,3887,10,10,83940,,,,
1969-04,3905,11,11,84440,,,,
1969-04,3890,12,12,85070,,,,
1969-04,3901,13,13,85110,,,,
1969-04,3903,14,14,86500,,,,
1969-04,3911,15,15,88470,,,,
1969-05,3912,1,1,180600,,,,
1969-05,3914,2,2,182400,,,,
1969-05,3924,3,3,182500,,,,
1969-05,3921,4,4,182600,,,,
1969-05,3917,5,5,182900,,,,
1969-05,3916,6,6,184200,,,,
1969-05,3915,7,7,185500,,,,
1969-05,3861,8,8,185900,,,,
1969-05,3913,9,9,186300,,,,
1969-05,3920,10,10,188000,,,,
1969-05,3919,11,11,189900,,,,
1969-05,3923,12,12,192800,,,,
1969-05,3922,13,13,194600,,,,
1969-06,3862,1,1,80800,,,,
1969-06,3925,2,2,81200,,,,
1969-06,3865,3,3,81500,,,,
1969-06,3927,4,4,81600,,,,
1969-06,3899,5,5,81900,,,,
1969-06,3931,6,6,82100,,,,
1969-06,3883,7,7,82600,,,,
1969-06,3930,8,8,82600,,,,
1969-06,3887,9,9,82700,,,,
1969-06,3902,10,10,82900,,,,
1969-06,3934,11,11,83300,,,,
1969-06,3861,12,12,83600,,,,
1969-06,3901,13,13,83700,,,,
1969-06,3929,14,14,85100,,,,
1969-06,3935,15,15,86100,,,,
1969-06,3933,16,16,88200,,,,
1969-06,3926,17,17,91200,,,,
1969-07,3896,1,1,462100,,,,
1969-07,3884,2,2,462400,,,,
1969-07,3862,3,3,468000,,,,
1969-07,3941,4,4,470300,,,,
1969-07,3939,5,5,472800,,,,
1969-07,3942,6,6,474800,,,,
1969-07,3945,7,7,476100,,,,
1969-07,3940,8,8,476500,,,,
1969-07,3861,9,9,477000,,,,
1969-07,3885,10,10,480300,,,,
1969-07,3931,11,11,492100,,,,
1969-07,3936,12,12,495400,,,,
1969-07,3943,13,13,496200,,,,
1969-07,3944,14,14,515000,,,,
1969-07,3953,15,15,491100,,,,
1969-07,3954,16,16,493900,,,,
1969-07,3952,17,17,494800,,,,
1969-07,3949,18,18,499500,,,,
1969-07,3957,19,19,500000,,,,
1969-07,3946,20,20,503200,,,,
1969-07,3955,21,21,504600,,,,
1969-07,3951,22,22,506800,,,,
1969-07,3948,23,23,508100,,,,
1969-07,3956,24,24,515400,,,,
1969-07,3950,25,25,516500,,,,
1969-07,3947,26,26,530300,,,,
1969-08,3959,1,1,85480,,,,
1969-08,3965,2,2,85690,,,,
1969-08,3879,3,3,85820,,,,
1969-08,3972,4,4,86480,,,,
1969-08,3966,5,5,86480,,,,
1969-08,3967,6,6,86720,,,,
1969-08,3970,7,7,86900,,,,
1969-08,3971,8,8,87040,,,,
1969-08,3958,9,9,87310,,,,
1969-08,3931,10,10,87400,,,,
1969-08,3964,11,11,88400,,,,
1969-08,3963,12,12,88470,,,,
1969-08,3974,13,13,88510,,,,
1969-08,3960,14,14,90560,,,,
1969-08,3962,15,15,90860,,,,
1969-08,3969,16,16,97960,,,,
1969-09,3921,1,1,77400,,,,
1969-09,3981,2,2,77900,,,,
1969-09,3862,3,3,77900,,,,
1969-09,3980,4,4,77900,,,,
1969-09,3865,5,5,78000,,,,
1969-09,3977,6,6,78000,,,,
1969-09,3861,7,7,78300,,,,
1969-09,3897,8,8,78500,,,,
1969-09,3894,9,9,78500,,,,
1969-09,3984,10,10,79500,,,,
1969-09,3975,11,11,80000,,,,
1969-09,3978,12,12,80200,,,,
1969-09,3976,13,13,80500,,,,
1969-09,3931,14,14,80600,,,,
1969-09,3982,15,15,81400,,,,
1969-09,3986,16,16,82900,,,,
1969-09,3988,17,17,88500,,,,
1969-09,3979,18,18,88700,,,,
1969-09,3987,19,19,89700,,,,
1969-09,3983,20,20,101400,,,,
1969-10,3862,1,1,63620,,,,
1969-10,3865,2,2,63650,,,,
1969-10,3925,3,3,63770,,,,
1969-10,3861,4,4,64050,,,,
1969-10,3887,5,5,64060,,,,
1969-10,3883,6,6,64220,,,,
1969-10,3989,7,7,64290,,,,
1969-10,3927,8,8,64320,,,,
1969-10,3994,9,9,64580,,,,
1969-10,3918,10,10,64800,,,,
1969-10,3931,11,11,65060,,,,
1969-10,3992,12,12,65940,,,,
1969-10,3990,13,13,66520,,,,
1969-10,3978,14,14,66550,,,,
1969-10,3993,15,15,67130,,,,
1969-10,3996,16,16,67550,,,,
1969-10,3995,17,17,68200,,,,
1969-10,3997,18,18,71270,,,,
1969-11,3918,1,1,102900,,,,
1969-11,3927,2,2,103600,,,,
1969-11,3925,3,3,103670,,,,
1969-11,3865,4,4,103700,,,,
1969-11,3887,5,5,103810,,,,
1969-11,3862,6,6,103940,,,,
1969-11,3883,7,7,104750,,,,
1969-11,3989,8,8,105580,,,,
1969-11,3994,9,9,107230,,,,
1969-11,3931,10,10,107290,,,,
1969-11,3929,11,11,107760,,,,
1969-11,3978,12,12,108010,,,,
1969-11,3995,13,13,108250,,,,
1969-11,3993,14,14,108740,,,,
1969-11,3992,15,15,109460,,,,
1969-11,3996,16,16,110340,,,,
1969-11,3997,17,17,112300,,,,
1970-01,3998,1,1,79300,,,,
1970-01,4011,2,2,79300,,,,
1970-01,4009,3,3,79600,,,,
1970-01,4006,4,4,79900,,,,
1970-01,4013,5,5,80000,,,,
1970-01,4003,6,6,80100,,,,
1970-01,4004,7,7,80200,,,,
1970-01,4000,8,8,80200,,,,
1970-01,4012,9,9,80200,,,,
1970-01,4002,10,10,80300,,,,
1970-01,4005,11,11,80500,,,,
1970-01,4014,12,12,80900,,,,
1970-01,4020,13,13,80900,,,,
1970-01,4007,14,14,81000,,,,
1970-01,4010,15,15,81200,,,,
1970-01,4015,16,16,81300,,,,
1970-01,3999,17,17,81400,,,,
1970-01,4001,18,18,81500,,,,
1970-01,4008,19,19,81600,,,,
1970-01,4017,20,20,82000,,,,
1970-01,4019,21,21,82700,,,,
1970-01,4018,22,22,83100,,,,
1970-01,4016,23,23,84400,,,,
1970-02,4026,1,1,83900,,,,
1970-02,4024,2,2,84100,,,,
1970-02,3998,3,3,84200,,,,
1970-02,4023,4,4,84460,,,,
1970-02,4029,5,5,84500,,,,
1970-02,4028,6,6,84650,,,,
1970-02,4021,7,7,84700,,,,
1970-02,4022,8,8,84800,,,,
1970-02,4039,9,9,84900,,,,
1970-02,4033,10,10,85000,,,,
1970-02,4030,11,11,85000,,,,
1970-02,4027,12,12,85200,,,,
1970-02,4031,13,13,85400,,,,
1970-02,4034,14,14,85460,,,,
1970-02,4025,15,15,85540,,,,
1970-02,4035,16,16,85700,,,,
1970-02,4041,17,17,86200,,,,
1970-02,4037,18,18,85150,,,,
1970-02,4036,19,19,85300,,,,
1970-02,4032,20,20,85300,,,,
1970-02,4040,21,21,85800,,,,
1970-02,4038,22,22,86400,,,,
1970-03,4061,1,1,84000,,,,
1970-03,4068,2,2,84600,,,,
1970-03,4053,3,3,85100,,,,
1970-03,4047,4,4,85400,,,,
1970-03,4066,5,5,85500,,,,
1970-03,4050,6,6,85600,,,,
1970-03,4051,7,7,85700,,,,
1970-03,4045,8,8,85900,,,,
1970-03,4064,9,9,86100,,,,
1970-03,4054,10,10,86100,,,,
1970-03,4059,11,11,86200,,,,
1970-03,4043,12,12,86800,,,,
1970-03,4063,13,13,86800,,,,
1970-03,4055,14,14,87400,,,,
1970-03,4057,15,15,87500,,,,
1970-03,4058,16,16,88800,,,,
1970-03,4052,17,17,86300,,,,
1970-03,4048,18,18,86300,,,,
1970-03,4056,19,19,87000,,,,
1970-03,4044,20,20,87400,,,,
1970-03,4060,21,21,88100,,,,
1970-04,4079,1,1,208000,,,,
1970-04,4086,2,2,210100,,,,
1970-04,4078,3,3,210300,,,,
1970-04,4093,4,4,210700,,,,
1970-04,4084,5,5,211500,,,,
1970-04,4069,6,6,211600,,,,
1970-04,4085,7,7,212000,,,,
1970-04,4094,8,8,212400,,,,
1970-04,4080,9,9,212800,,,,
1970-04,4077,10,10,212900,,,,
1970-04,4091,11,11,212900,,,,
1970-04,4075,12,12,213000,,,,
1970-04,4087,13,13,213800,,,,
1970-04,4070,14,14,214200,,,,
1970-04,4076,15,15,216200,,,,
1970-04,4089,16,16,217000,,,,
1970-04,4092,17,17,217100,,,,
1970-04,4088,18,18,232700,,,,
1970-05,4099,1,1,78500,,,,
1970-05,4096,2,2,78730,,,,
1970-05,4109,3,3,78930,,,,
1970-05,4098,4,4,79250,,,,
1970-05,4070,5,5,79300,,,,
1970-05,4110,6,6,79480,,,,
1970-05,4069,7,7,80070,,,,
1970-05,4100,8,8,80240,,,,
1970-05,4095,9,9,80320,,,,
1970-05,4107,10,10,80380,,,,
1970-05,4104,11,11,80410,,,,
1970-05,4084,12,12,80760,,,,
1970-05,4108,13,13,80890,,,,
1970-05,4103,14,14,81180,,,,
1970-05,4097,15,15,81180,,,,
1970-05,4106,16,16,81240,,,,
1970-05,4077,17,17,81270,,,,
1970-05,4071,18,18,81350,,,,
1970-05,4115,19,19,81360,,,,
1970-05,4102,20,20,81750,,,,
1970-05,4105,21,21,81360,,,,
1970-05,4085,22,22,82340,,,,
1970-05,4114,23,23,83370,,,,
1970-05,4112,24,24,84290,,,,
1970-06,4124,1,1,178220,,,,
1970-06,4134,2,2,178700,,,,
1970-06,4127,3,3,179140,,,,
1970-06,3998,4,4,179240,,,,
1970-06,4136,5,5,179670,,,,
1970-06,4120,6,6,179740,,,,
1970-06,4132,7,7,180420,,,,
1970-06,4133,8,8,180590,,,,
1970-06,4131,9,9,181210,,,,
1970-06,4117,10,10,181290,,,,
1970-06,4125,11,11,181850,,,,
1970-06,4119,12,12,182770,,,,
1970-06,4116,13,13,182870,,,,
1970-06,4135,14,14,183410,,,,
1970-06,4129,15,15,183480,,,,
1970-06,4126,16,16,183780,,,,
1970-06,4130,17,17,184040,,,,
1970-06,4121,18,18,184160,,,,
1970-06,4118,19,19,184920,,,,
1970-06,4122,20,20,187840,,,,
1970-06,4137,21,21,192310,,,,
1970-06,4123,22,22,194490,,,,
1970-06,4138,23,23,195580,,,,
1970-07,4141,1,1,84800,,,,
1970-07,4152,2,2,84800,,,,
1970-07,4139,3,3,85100,,,,
1970-07,4158,4,4,85600,,,,
1970-07,4145,5,5,85600,,,,
1970-07,4140,6,6,85800,,,,
1970-07,4142,7,7,85900,,,,
1970-07,3998,8,8,86000,,,,
1970-07,4161,9,9,86200,,,,
1970-07,4153,10,10,86300,,,,
1970-07,4143,11,11,86500,,,,
1970-07,4146,12,12,86600,,,,
1970-07,4144,13,13,86700,,,,
1970-07,4162,14,14,86800,,,,
1970-07,4116,15,15,86800,,,,
1970-07,4157,16,16,86900,,,,
1970-07,4159,17,17,86900,,,,
1970-07,4151,18,18,87000,,,,
1970-07,4147,19,19,87100,,,,
1970-07,4155,20,20,87700,,,,
1970-07,4150,21,21,88000,,,,
1970-07,4163,22,22,88100,,,,
1970-07,4149,23,23,88400,,,,
1970-07,4164,24,24,90300,,,,
1970-07,4160,25,25,92800,,,,
1970-08,4124,1,1,119500,,,,
1970-08,4167,2,2,119700,,,,
1970-08,4176,3,3,119800,,,,
1970-08,4126,4,4,120000,,,,
1970-08,4175,5,5,120500,,,,
1970-08,4170,6,6,120900,,,,
1970-08,3998,7,7,121000,,,,
1970-08,4171,8,8,121100,,,,
1970-08,4174,9,9,121500,,,,
1970-08,4177,10,10,121600,,,,
1970-08,4182,11,11,121600,,,,
1970-08,4168,12,12,122000,,,,
1970-08,4178,13,13,122000,,,,
1970-08,4183,14,14,122100,,,,
1970-08,4172,15,15,122100,,,,
1970-08,4169,16,16,122100,,,,
1970-08,4184,17,17,122200,,,,
1970-08,4179,18,18,122300,,,,
1970-08,4106,19,19,122400,,,,
1970-08,4173,20,20,123000,,,,
1970-08,4050,21,21,125200,,,,
1970-08,4160,22,22,122700,,,,
1970-08,4181,23,23,123000,,,,
1970-08,4186,24,24,126200,,,,
1970-08,4185,25,25,127100,,,,
1970-09,4120,1,1,99230,,,,
1970-09,4204,2,2,99700,,,,
1970-09,4195,3,3,99860,,,,
1970-09,3998,4,4,100150,,,,
1970-09,4196,5,5,100210,,,,
1970-09,4188,6,6,100600,,,,
1970-09,4199,7,7,100810,,,,
1970-09,4193,8,8,100810,,,,
1970-09,4116,9,9,100890,,,,
1970-09,4190,10,10,101460,,,,
1970-09,4200,11,11,101490,,,,
1970-09,4197,12,12,101490,,,,
1970-09,4133,13,13,101700,,,,
1970-09,4057,14,14,101730,,,,
1970-09,4201,15,15,101820,,,,
1970-09,4191,16,16,101860,,,,
1970-09,4194,17,17,102090,,,,
1970-09,4189,18,18,102280,,,,
1970-09,4203,19,19,102410,,,,
1970-09,4187,20,20,102560,,,,
1970-09,4202,21,21,102790,,,,
1970-09,4058,22,22,103190,,,,
1970-09,4198,23,23,105000,,,,
1970-09,4137,24,24,105640,,,,
1970-10,4021,1,1,84140,,,,
1970-10,4029,2,2,84360,,,,
1970-10,4140,3,3,84390,,,,
1970-10,4209,4,4,84730,,,,
1970-10,4205,5,5,84740,,,,
1970-10,4206,6,6,84770,,,,
1970-10,4225,7,7,85090,,,,
1970-10,4222,8,8,85390,,,,
1970-10,4215,9,9,85470,,,,
1970-10,4208,10,10,85560,,,,
1970-10,4210,11,11,85560,,,,
1970-10,4211,12,12,85710,,,,
1970-10,4217,13,13,85910,,,,
1970-10,4226,14,14,85930,,,,
1970-10,4220,15,15,86010,,,,
1970-10,4221,16,16,86040,,,,
1970-10,4216,17,17,86190,,,,
1970-10,4214,18,18,86380,,,,
1970-10,4212,19,19,86510,,,,
1970-10,4223,20,20,86600,,,,
1970-10,4224,21,21,86670,,,,
1970-10,4227,22,22,86670,,,,
1970-10,4207,23,23,87150,,,,
1970-10,4219,24,24,88070,,,,
1970-10,4213,25,25,88390,,,,
1970-10,4218,26,26,88590,,,,
1970-10,4228,27,27,88610,,,,
1970-11,4229,1,1,91500,,,,
1970-11,4239,2,2,91600,,,,
1970-11,4240,3,3,91900,,,,
1970-11,4116,4,4,92400,,,,
1970-11,4230,5,5,92600,,,,
1970-11,4241,6,6,92600,,,,
1970-11,4237,7,7,92700,,,,
1970-11,4108,8,8,92900,,,,
1970-11,4238,9,9,92900,,,,
1970-11,4033,10,10,93100,,,,
1970-11,4231,11,11,93200,,,,
