eventId,entrantId,positionOrder,positionText,laps,time
1993-13,6256,20,20,,88591
1993-13,6262,21,21,,88619
1993-13,6278,22,22,,89067
1993-13,6277,23,23,,89067
1993-13,6280,24,24,,89193
1993-13,6279,25,25,,89756
1993-13,6281,26,26,,91966
1993-14,6244,1,1,,75773
1993-14,6245,2,2,,76014
1993-14,6251,3,3,,76493
1993-14,6271,4,4,,76760
1993-14,6282,5,5,,76769
1993-14,6269,6,6,,76792
1993-14,6270,7,7,,76988
1993-14,6275,8,8,,77474
1993-14,6267,9,9,,77585
1993-14,6273,10,10,,77682
1993-14,6266,11,11,,77726
1993-14,6272,12,12,,77750
1993-14,6268,13,13,,77773
1993-14,6274,14,14,,77989
1993-14,6256,15,15,,78152
1993-14,6279,16,16,,78671
1993-14,6277,17,17,,78686
1993-14,6255,18,18,,78739
1993-14,6260,19,19,,78821
1993-14,6278,20,20,,78906
1993-14,6261,21,21,,79248
1993-14,6280,22,22,,79378
1993-14,6283,23,23,,80397
1993-14,6264,24,24,,80564
1993-14,6262,25,25,,80833
1993-14,6263,26,26,,81720
1993-15,6245,1,1,,102995
1993-15,6275,2,2,,103287
1993-15,6272,3,3,,103561
1993-15,6251,4,4,,103694
1993-15,6244,5,5,,103791
1993-15,6282,6,6,,103891
1993-15,6270,7,7,,104415
1993-15,6268,8,8,,104429
1993-15,6266,9,9,,104711
1993-15,6269,10,10,,104802
1993-15,6271,11,11,,105010
1993-15,6278,12,12,,105422
1993-15,6261,13,13,,105517
1993-15,6273,14,14,,106108
1993-15,6279,15,15,,106152
1993-15,6255,16,16,,106181
1993-15,6280,17,17,,106208
1993-15,6284,18,18,,106394
1993-15,6274,19,19,,106722
1993-15,6256,20,20,,106810
1993-15,6285,21,21,,107638
1993-15,6267,22,22,,107643
1993-15,6286,23,23,,108349
1993-15,6277,24,24,,108646
1993-16,6251,1,1,,76642
1993-16,6272,2,2,,76675
1993-16,6269,3,3,,77009
1993-16,6273,4,4,,77142
1993-16,6244,5,5,,77160
1993-16,6268,6,6,,77197
1993-16,6245,7,7,,77304
1993-16,6275,8,8,,77420
1993-16,6282,9,9,,77653
1993-16,6274,10,10,,78187
1993-16,6266,11,11,,78215
1993-16,6271,12,12,,78630
1993-16,6256,13,13,,78638
1993-16,6267,14,14,,78698
1993-16,6278,15,15,,79169
1993-16,6270,16,16,,79192
1993-16,6255,17,17,,79194
1993-16,6279,18,18,,79718
1993-16,6284,19,19,,79722
1993-16,6277,20,20,,80205
1993-16,6286,21,21,,80232
1993-16,6261,22,22,,81238
1993-16,6280,23,23,,82443
1993-16,6285,24,24,,82712
1994-1,6288,1,1,12,78667
1994-1,6309,2,2,13,78904
1994-1,6304,3,3,17,79367
1994-1,6290,4,4,12,79650
1994-1,6307,5,5,12,79872
1994-1,6287,6,6,12,79884
1994-1,6299,7,7,14,79892
1994-1,6289,8,8,11,79903
1994-1,6296,9,9,12,79943
1994-1,6291,10,10,9,80035
1994-1,6295,11,11,13,80073
1994-1,6293,12,12,15,80175
1994-1,6294,13,13,10,80495
1994-1,6310,14,14,11,80533
1994-1,6308,15,15,10,81127
1994-1,6311,16,16,9,81134
1994-1,6302,17,17,14,81154
1994-1,6300,18,18,10,81237
1994-1,6306,19,19,13,81489
1994-1,6297,20,20,13,82162
1994-1,6314,21,21,14,83543
1994-1,6298,22,22,12,83677
1994-1,6292,23,23,4,93295
1994-1,6305,24,24,8,94705
1994-1,6303,25,25,4,96203
1994-1,6301,26,26,4,96694
1994-2,6288,1,1,10,72872
1994-2,6287,2,2,12,72916
1994-2,6308,3,3,17,73653
1994-2,6309,4,4,11,73665
1994-2,6291,5,5,8,73744
1994-2,6290,6,6,12,73825
1994-2,6302,7,7,10,73834
1994-2,6293,8,8,13,74096
1994-2,6295,9,9,18,74116
1994-2,6310,10,10,11,74148
1994-2,6294,11,11,12,74197
1994-2,6316,12,12,11,74235
1994-2,6304,13,13,14,74607
1994-2,6289,14,14,16,74637
1994-2,6296,15,15,6,74760
1994-2,6299,16,16,16,74768
1994-2,6303,17,17,11,74921
1994-2,6315,18,18,16,75040
1994-2,6292,19,19,3,75512
1994-2,6311,20,20,12,75783
1994-2,6306,21,21,11,75876
1994-2,6301,22,22,12,76183
1994-2,6305,23,23,6,76635
1994-2,6298,24,24,18,76764
1994-2,6297,25,25,16,76775
1994-2,6312,26,26,10,77110
1994-3,6288,1,1,16,82597
1994-3,6287,2,2,14,83449
1994-3,6316,3,3,9,83795
1994-3,6309,4,4,11,83922
1994-3,6308,5,5,13,84302
1994-3,6295,6,6,14,84396
1994-3,6296,7,7,13,84468
1994-3,6317,8,8,6,84856
1994-3,6290,9,9,11,84891
1994-3,6293,10,10,16,84924
1994-3,6291,11,11,12,84978
1994-3,6303,12,12,13,85051
1994-3,6310,13,13,8,85133
1994-3,6294,14,14,12,85455
1994-3,6306,15,15,14,86025
1994-3,6304,16,16,12,86423
1994-3,6318,17,17,12,86557
1994-3,6311,18,18,7,86880
1994-3,6301,19,19,13,86906
1994-3,6302,20,20,8,87080
1994-3,6314,21,21,8,87623
1994-3,6298,22,22,8,88390
1994-3,6305,23,23,10,88774
1994-3,6297,24,24,2,102987
1994-4,6291,1,1,12,81294
1994-4,6293,2,2,15,81560
1994-4,6287,3,3,14,82038
1994-4,6294,4,4,14,82458
1994-4,6308,5,5,12,82943
1994-4,6307,6,6,11,83259
1994-4,6295,7,7,13,83342
1994-4,6318,8,8,13,83925
1994-4,6289,9,9,11,83972
1994-4,6302,10,10,12,84024
1994-4,6290,11,11,15,84040
1994-4,6299,12,12,15,84096
1994-4,6303,13,13,12,84325
1994-4,6298,14,14,10,84363
1994-4,6301,15,15,15,84446
1994-4,6306,16,16,13,85113
1994-4,6296,17,17,7,85213
1994-4,6317,18,18,9,85643
1994-4,6297,19,19,12,86057
1994-4,6305,20,20,10,86279
1994-4,6311,21,21,10,86301
1994-4,6304,22,22,9,86308
1994-4,6314,23,23,9,87347
1994-5,6317,1,1,11,83834
1994-5,6291,2,2,15,83925
1994-5,6293,3,3,16,84616
1994-5,6319,4,4,12,84737
1994-5,6307,5,5,12,85136
1994-5,6289,6,6,14,85160
1994-5,6287,7,7,7,85352
1994-5,6294,8,8,14,85464
1994-5,6308,9,9,13,85792
1994-5,6295,10,10,16,85806
1994-5,6300,11,11,13,85814
1994-5,6303,12,12,13,86140
1994-5,6310,13,13,9,86378
1994-5,6299,14,14,15,86380
1994-5,6296,15,15,13,86471
1994-5,6306,16,16,16,86647
1994-5,6301,17,17,12,86699
1994-5,6290,18,18,12,86781
1994-5,6302,19,19,4,87066
1994-5,6304,20,20,12,87151
1994-5,6305,21,21,14,87154
1994-5,6311,22,22,11,88398
1994-5,6320,23,23,13,89070
1994-5,6321,24,24,9,89293
1994-5,6314,25,25,8,90711
1994-5,6313,26,26,5,92131
1994-6,6294,1,1,11,87664
1994-6,6308,2,2,14,88401
1994-6,6307,3,3,11,88491
1994-6,6299,4,4,15,88588
1994-6,6287,5,5,15,88669
1994-6,6319,6,6,14,88735
1994-6,6325,7,7,11,88819
1994-6,6290,8,8,11,88857
1994-6,6289,9,9,14,88931
1994-6,6291,10,10,10,89079
1994-6,6296,11,11,13,89319
1994-6,6295,12,12,16,89348
1994-6,6293,13,13,13,89421
1994-6,6321,14,14,16,89539
1994-6,6323,15,15,12,89961
1994-6,6310,16,16,11,90013
1994-6,6324,17,17,9,90126
1994-6,6301,18,18,15,90245
1994-6,6306,19,19,13,90521
1994-6,6300,20,20,12,90957
1994-6,6317,21,21,12,91569
1994-6,6314,22,22,12,91585
1994-6,6320,23,23,13,91824
1994-6,6302,24,24,7,91874
1994-6,6305,25,25,13,92088
1994-6,6311,26,26,6,96207
1994-7,6291,1,1,13,78743
1994-7,6328,2,2,14,78759
1994-7,6326,3,3,13,78821
1994-7,6292,4,4,12,79159
1994-7,6287,5,5,17,79305
1994-7,6305,6,6,11,79505
1994-7,6299,7,7,13,79591
1994-7,6329,8,8,12,79654
1994-7,6294,9,9,13,79730
1994-7,6323,10,10,16,80045
1994-7,6310,11,11,11,80088
1994-7,6300,12,12,12,80136
1994-7,6306,13,13,12,80451
1994-7,6296,14,14,11,80717
1994-7,6295,15,15,16,80843
1994-7,6324,16,16,14,80856
1994-7,6327,17,17,13,81071
1994-7,6302,18,18,14,81079
1994-7,6293,19,19,10,81171
1994-7,6325,20,20,8,81201
1994-7,6301,21,21,7,81214
1994-7,6290,22,22,18,81520
1994-7,6289,23,23,15,81603
1994-7,6321,24,24,10,81925
1994-7,6311,25,25,14,82063
1994-7,6330,26,26,14,82123
1994-8,6319,1,1,13,86674
1994-8,6291,2,2,13,86928
1994-8,6287,3,3,14,86941
1994-8,6290,4,4,13,87489
1994-8,6289,5,5,13,87622
1994-8,6293,6,6,15,87736
1994-8,6329,7,7,11,87770
1994-8,6300,8,8,10,87840
1994-8,6299,9,9,13,87874
1994-8,6328,10,10,11,87921
1994-8,6292,11,11,14,88003
1994-8,6324,12,12,10,88540
1994-8,6306,13,13,14,88804
1994-8,6294,14,14,9,89184
1994-8,6301,15,15,12,89223
1994-8,6302,16,16,10,89302
1994-8,6295,17,17,15,89312
1994-8,6310,18,18,10,89665
1994-8,6296,19,19,12,89704
1994-8,6327,20,20,12,89704
1994-8,6321,21,21,16,89895
1994-8,6325,22,22,11,90320
1994-8,6305,23,23,11,90397
1994-8,6311,24,24,12,91188
1994-8,6323,25,25,10,91759
1994-8,6330,26,26,10,92223
1994-9,6291,1,1,11,106642
1994-9,6329,2,2,11,106721
1994-9,6331,3,3,11,106770
1994-9,6332,4,4,10,106996
1994-9,6294,5,5,12,107126
1994-9,6300,6,6,11,107281
1994-9,6293,7,7,10,107398
1994-9,6289,8,8,7,107480
1994-9,6290,9,9,7,107535
1994-9,6296,10,10,7,108050
1994-9,6299,11,11,11,108146
1994-9,6292,12,12,10,108195
1994-9,6310,13,13,6,108351
1994-9,6321,14,14,10,108448
1994-9,6325,15,15,11,108604
1994-9,6295,16,16,11,108940
1994-9,6328,17,17,10,109145
1994-9,6323,18,18,10,109273
1994-9,6327,19,19,10,109290
1994-9,6305,20,20,7,109344
1994-9,6302,21,21,11,109355
1994-9,6324,22,22,10,109810
1994-9,6306,23,23,7,109959
1994-9,6301,24,24,11,110345
1994-9,6330,25,25,6,111283
1994-9,6311,26,26,11,111396
1994-10,6291,1,1,13,80502
1994-10,6332,2,2,11,81321
1994-10,6294,3,3,13,81376
1994-10,6329,4,4,15,81557
1994-10,6331,5,5,14,81615
1994-10,6310,6,6,15,81672
1994-10,6289,7,7,12,81974
1994-10,6299,8,8,14,82045
1994-10,6306,9,9,14,82061
1994-10,6292,10,10,12,82217
1994-10,6300,11,11,11,82325
1994-10,6295,12,12,14,82354
1994-10,6325,13,13,14,82447
1994-10,6324,14,14,10,82592
1994-10,6323,15,15,10,82644
1994-10,6328,16,16,9,82750
1994-10,6333,17,17,10,82778
1994-10,6296,18,18,13,82804
1994-10,6305,19,19,14,83307
1994-10,6290,20,20,10,83355
1994-10,6302,21,21,14,83539
1994-10,6321,22,22,13,83582
1994-10,6327,23,23,9,84101
1994-10,6301,24,24,13,84390
1994-10,6311,25,25,9,84484
1994-10,6330,26,26,9,85898
1994-11,6291,1,1,9,138934
1994-11,6332,2,2,10,141953
1994-11,6329,3,3,8,143768
1994-11,6292,4,4,9,144027
1994-11,6328,5,5,8,144110
1994-11,6294,6,6,9,144613
1994-11,6302,7,7,10,145400
1994-11,6293,8,8,9,145568
1994-11,6300,9,9,9,145658
1994-11,6306,10,10,8,146013
1994-11,6290,11,11,9,146055
1994-11,6299,12,12,9,146462
1994-11,6321,13,13,9,146487
1994-11,6324,14,14,8,146636
1994-11,6310,15,15,7,147425
1994-11,6289,16,16,8,147983
1994-11,6296,17,17,9,148437
1994-11,6295,18,18,8,148674
1994-11,6305,19,19,8,149928
1994-11,6331,20,20,9,150151
1994-11,6323,21,21,8,150548
1994-11,6330,22,22,7,151377
1994-11,6334,23,23,7,154190
1994-11,6311,24,24,7,157064
1994-11,6325,25,25,5,158506
1994-11,6335,26,26,3,392894
1994-12,6328,1,1,7,85371
1994-12,6289,2,2,13,85855
1994-12,6332,3,3,9,85858
1994-12,6290,4,4,10,86080
1994-12,6329,5,5,8,86199
1994-12,6293,6,6,10,86433
1994-12,6321,7,7,11,86528
1994-12,6331,8,8,11,86629
1994-12,6310,9,9,8,86787
1994-12,6306,10,10,11,86805
1994-12,6295,11,11,12,87047
1994-12,6299,12,12,12,87332
1994-12,6296,13,13,10,87483
1994-12,6294,14,14,9,87494
1994-12,6327,15,15,9,87531
1994-12,6292,16,16,9,87611
1994-12,6325,17,17,12,87629
1994-12,6336,18,18,11,87962
1994-12,6305,19,19,10,88001
1994-12,6302,20,20,13,88154
1994-12,6324,21,21,9,88178
1994-12,6323,22,22,10,88181
1994-12,6300,23,23,8,88388
1994-12,6337,24,24,10,89998
1994-12,6311,25,25,7,90028
1994-12,6330,26,26,4,93919
1994-13,6332,1,1,12,81442
1994-13,6331,2,2,14,81929
1994-13,6293,3,3,14,82152
1994-13,6294,4,4,13,82456
1994-13,6300,5,5,12,82567
1994-13,6299,6,6,14,82606
1994-13,6329,7,7,11,82611
1994-13,6289,8,8,12,82894
1994-13,6328,9,9,11,83008
1994-13,6296,10,10,13,83242
1994-13,6306,11,11,16,83380
1994-13,6336,12,12,14,83395
1994-13,6310,13,13,14,83565
1994-13,6290,14,14,15,83693
1994-13,6292,15,15,14,83717
1994-13,6295,16,16,16,83750
1994-13,6325,17,17,12,83872
1994-13,6305,18,18,10,83979
1994-13,6321,19,19,13,84569
1994-13,6323,20,20,12,84701
1994-13,6337,21,21,8,85155
1994-13,6302,22,22,16,85155
1994-13,6311,23,23,10,85508
1994-13,6330,24,24,10,85860
1994-13,6324,25,25,7,86237
1994-13,6334,26,26,7,86816
1994-14,6331,1,1,11,83571
1994-14,6291,2,2,13,84402
1994-14,6340,3,3,11,84455
1994-14,6293,4,4,15,84514
1994-14,6329,5,5,17,84538
1994-14,6300,6,6,10,84841
1994-14,6328,7,7,11,84969
1994-14,6306,8,8,16,85180
1994-14,6310,9,9,9,85318
1994-14,6289,10,10,13,85425
1994-14,6296,11,11,13,85482
1994-14,6299,12,12,12,85492
1994-14,6294,13,13,11,85503
1994-14,6292,14,14,14,85772
1994-14,6324,15,15,12,85916
1994-14,6344,16,16,14,85921
1994-14,6325,17,17,14,85950
1994-14,6295,18,18,15,86069
1994-14,6290,19,19,10,86264
1994-14,6341,20,20,13,86295
1994-14,6323,21,21,6,86667
1994-14,6302,22,22,15,86702
1994-14,6342,23,23,12,87498
1994-14,6311,24,24,13,87802
1994-14,6343,25,25,15,87955
1994-14,6345,26,26,13,89206
1994-15,6294,1,1,11,117837
1994-15,6340,2,2,10,117904
1994-15,6310,3,3,12,118279
1994-15,6290,4,4,9,118914
1994-15,6331,5,5,12,119297
1994-15,6328,6,6,10,119347
1994-15,6291,7,7,10,119431
1994-15,6300,8,8,8,119503
1994-15,6289,9,9,8,120743
1994-15,6329,10,10,11,120762
1994-15,6302,11,11,13,120787
1994-15,6299,12,12,10,120843
1994-15,6349,13,13,9,121231
1994-15,6306,14,14,11,121532
1994-15,6296,15,15,7,121880
1994-15,6323,16,16,10,122119
1994-15,6293,17,17,11,122225
1994-15,6346,18,18,7,122298
1994-15,6324,19,19,9,122416
1994-15,6347,20,20,9,123045
1994-15,6342,21,21,8,123560
1994-15,6311,22,22,9,124373
1994-15,6348,23,23,10,124374
1994-15,6343,24,24,7,126814
1994-15,6295,25,25,6,127128
1994-15,6350,26,26,10,127191
1994-16,6340,1,1,13,76377
1994-16,6328,2,2,11,76866
1994-16,6291,3,3,14,77153
1994-16,6294,4,4,14,77290
1994-16,6293,5,5,17,77584
1994-16,6331,6,6,17,77643
1994-16,6299,7,7,15,77694
1994-16,6289,8,8,15,77945
1994-16,6300,9,9,14,78038
1994-16,6290,10,10,15,78167
1994-16,6295,11,11,17,78188
1994-16,6306,12,12,20,78227
1994-16,6310,13,13,17,78234
1994-16,6323,14,14,13,78242
1994-16,6346,15,15,15,78414
1994-16,6329,16,16,8,78480
1994-16,6296,17,17,15,78824
1994-16,6342,18,18,14,78852
1994-16,6347,19,19,13,79173
1994-16,6348,20,20,13,79269
1994-16,6349,21,21,15,79726
1994-16,6324,22,22,17,79748
1994-16,6311,23,23,14,80425
1994-16,6345,24,24,12,80676
1994-16,6343,25,25,14,81518
1994-16,6351,26,26,16,82324
1995-1,6357,1,1,11,81581
1995-1,6356,2,2,14,81599
1995-1,6352,3,3,10,82124
1995-1,6373,4,4,10,82256
1995-1,6374,5,5,10,82263
1995-1,6359,6,6,12,82314
1995-1,6353,7,7,5,82675
1995-1,6364,8,8,13,82702
1995-1,6365,9,9,11,82731
1995-1,6375,10,10,11,83034
1995-1,6377,11,11,11,83266
1995-1,6355,12,12,13,83461
1995-1,6354,13,13,12,83674
1995-1,6358,14,14,11,83708
1995-1,6372,15,15,12,83867
1995-1,6370,16,16,10,85644
1995-1,6376,17,17,10,85789
1995-1,6366,18,18,11,85822
1995-1,6371,19,19,15,85932
1995-1,6361,20,20,11,86709
1995-1,6368,21,21,11,87522
1995-1,6360,22,22,5,94262
1995-1,6369,23,23,3,98108
1995-1,6367,24,24,2,415785
1995-2,6356,1,1,14,91679
1995-2,6375,2,2,10,91933
1995-2,6374,3,3,13,92144
1995-2,6352,4,4,9,92176
1995-2,6357,5,5,10,92843
1995-2,6364,6,6,12,92881
1995-2,6365,7,7,11,93131
1995-2,6358,8,8,13,93326
1995-2,6373,9,9,15,93370
1995-2,6377,10,10,11,93609
1995-2,6359,11,11,11,93641
1995-2,6353,12,12,13,93941
1995-2,6355,13,13,11,94614
1995-2,6354,14,14,12,94971
1995-2,6360,15,15,12,95108
1995-2,6376,16,16,12,95301
1995-2,6370,17,17,14,95537
1995-2,6372,18,18,13,95576
1995-2,6363,19,19,10,95735
1995-2,6366,20,20,11,97082
1995-2,6362,21,21,9,97466
1995-2,6361,22,22,10,97654
1995-2,6367,23,23,8,98590
1995-2,6369,24,24,11,100518
1995-2,6368,25,25,10,102014
1995-2,6371,26,26,1,158406
1995-3,6374,1,1,12,119555
1995-3,6375,2,2,7,121591
1995-3,6352,3,3,8,122359
1995-3,6378,4,4,11,123381
1995-3,6359,5,5,11,123809
1995-3,6364,6,6,9,124179
1995-3,6373,7,7,11,125318
1995-3,6357,8,8,8,125530
1995-3,6360,9,9,10,126767
1995-3,6356,10,10,8,127644
1995-3,6355,11,11,6,128145
1995-3,6353,12,12,6,128252
1995-3,6363,13,13,6,128309
1995-3,6354,14,14,8,130504
1995-3,6362,15,15,8,131692
1995-3,6371,16,16,8,132485
1995-3,6370,17,17,7,132892
1995-3,6377,18,18,6,134416
1995-3,6376,19,19,4,139873
1995-3,6369,20,20,8,140615
1995-3,6361,21,21,7,141009
1995-3,6368,22,22,7,144904
1995-3,6366,23,23,5,147122
1995-3,6372,24,24,4,155135
1995-3,6365,25,25,2,320549
1995-3,6367,26,26,2,468835
1995-4,6352,1,1,12,83432
1995-4,6374,2,2,13,84065
1995-4,6375,3,3,9,84550
1995-4,6359,4,4,12,84618
1995-4,6356,5,5,14,84724
1995-4,6357,6,6,10,84734
1995-4,6353,7,7,14,85267
1995-4,6365,8,8,10,85290
1995-4,6364,9,9,14,85411
1995-4,6378,10,10,12,85850
1995-4,6377,11,11,13,86082
1995-4,6373,12,12,13,86294
1995-4,6382,13,13,13,86388
1995-4,6360,14,14,12,86793
1995-4,6361,15,15,13,86880
1995-4,6363,16,16,10,87084
1995-4,6367,17,17,12,87440
1995-4,6354,18,18,15,87503
1995-4,6370,19,19,11,87568
1995-4,6376,20,20,14,87728
1995-4,6371,21,21,13,87850
1995-4,6355,22,22,13,88072
1995-4,6366,23,23,10,90468
1995-4,6369,24,24,11,91274
1995-4,6368,25,25,13,92758
1995-4,6362,26,26,2,1743968
1995-5,6374,1,1,16,84356
1995-5,6375,2,2,11,85014
1995-5,6352,3,3,13,85230
1995-5,6384,4,4,15,85246
1995-5,6353,5,5,14,86480
1995-5,6356,6,6,13,86768
1995-5,6373,7,7,17,86845
1995-5,6365,8,8,11,86893
1995-5,6383,9,9,17,87118
1995-5,6382,10,10,12,87282
1995-5,6357,11,11,10,87534
1995-5,6360,12,12,15,87610
1995-5,6370,13,13,15,87832
1995-5,6377,14,14,9,87982
1995-5,6364,15,15,10,88077
1995-5,6371,16,16,11,88560
1995-5,6354,17,17,14,88800
1995-5,6355,18,18,10,89830
1995-5,6385,19,19,15,90659
1995-5,6363,20,20,4,91045
1995-5,6362,21,21,10,91427
1995-5,6369,22,22,12,91955
1995-5,6366,23,23,7,92120
1995-5,6367,24,24,4,92248
1995-5,6368,25,25,16,92399
1995-5,6361,26,26,7,94177
1995-6,6374,1,1,15,110363
1995-6,6364,2,2,11,110620
1995-6,6375,3,3,12,111805
1995-6,6352,4,4,14,111844
1995-6,6384,5,5,12,112370
1995-6,6377,6,6,11,113202
1995-6,6385,7,7,14,113444
1995-6,6371,8,8,13,113462
1995-6,6383,9,9,13,113761
1995-6,6353,10,10,12,113898
1995-6,6373,11,11,13,113944
1995-6,6357,12,12,11,114586
1995-6,6382,13,13,14,114755
1995-6,6355,14,14,13,115162
1995-6,6360,15,15,10,115985
1995-6,6356,16,16,9,115993
1995-6,6354,17,17,12,116200
1995-6,6367,18,18,11,117665
1995-6,6366,19,19,10,119980
1995-6,6370,20,20,6,120145
1995-6,6361,21,21,8,123906
1995-6,6369,22,22,7,125405
1995-6,6368,23,23,10,128923
1995-6,6365,24,24,3,134920
1995-7,6374,1,1,14,97046
1995-7,6357,2,2,9,97613
1995-7,6364,3,3,11,97688
1995-7,6352,4,4,15,97695
1995-7,6365,5,5,10,97727
1995-7,6373,6,6,11,97822
1995-7,6375,7,7,9,98035
1995-7,6353,8,8,11,98238
1995-7,6382,9,9,12,98303
1995-7,6356,10,10,10,98306
1995-7,6385,11,11,12,98541
1995-7,6371,12,12,12,98981
1995-7,6377,13,13,12,99468
1995-7,6383,14,14,12,99870
1995-7,6384,15,15,13,100300
1995-7,6354,16,16,12,100718
1995-7,6370,17,17,12,101204
1995-7,6366,18,18,10,101557
1995-7,6355,19,19,4,101939
1995-7,6360,20,20,10,102153
1995-7,6367,21,21,12,102768
1995-7,6368,22,22,11,102845
1995-7,6369,23,23,10,104727
1995-7,6361,24,24,7,107786
1995-8,6384,1,1,12,89685
1995-8,6356,2,2,12,89800
1995-8,6357,3,3,12,89901
1995-8,6374,4,4,11,90002
1995-8,6375,5,5,14,90577
1995-8,6352,6,6,13,90665
1995-8,6364,7,7,10,90848
1995-8,6382,8,8,10,90905
1995-8,6365,9,9,12,91174
1995-8,6383,10,10,13,91193
1995-8,6373,11,11,14,91446
1995-8,6353,12,12,11,91843
1995-8,6355,13,13,9,92685
1995-8,6370,14,14,10,93228
1995-8,6377,15,15,10,93320
1995-8,6385,16,16,14,93471
1995-8,6354,17,17,11,93535
1995-8,6371,18,18,12,94033
1995-8,6387,19,19,15,94605
1995-8,6367,20,20,6,94951
1995-8,6366,21,21,11,95838
1995-8,6361,22,22,12,95872
1995-8,6369,23,23,10,97242
1995-8,6368,24,24,10,97763
1995-9,6352,1,1,10,107452
1995-9,6357,2,2,8,107602
1995-9,6384,3,3,9,107740
1995-9,6356,4,4,11,108131
1995-9,6364,5,5,11,108499
1995-9,6374,6,6,8,108640
1995-9,6353,7,7,12,109115
1995-9,6377,8,8,11,109125
1995-9,6373,9,9,12,109158
1995-9,6375,10,10,12,109181
1995-9,6365,11,11,10,109290
1995-9,6383,12,12,8,109598
1995-9,6385,13,13,10,109991
1995-9,6355,14,14,9,110226
1995-9,6372,15,15,11,110953
1995-9,6354,16,16,10,111099
1995-9,6387,17,17,12,111115
1995-9,6371,18,18,11,112207
1995-9,6370,19,19,11,112837
1995-9,6361,20,20,10,113039
1995-9,6367,21,21,11,113114
1995-9,6369,22,22,9,115466
1995-9,6388,23,23,9,116292
1995-9,6368,24,24,1,280009
1995-10,6352,1,1,12,78838
1995-10,6384,2,2,11,79269
1995-10,6374,3,3,12,79656
1995-10,6356,4,4,14,79793
1995-10,6373,5,5,16,79940
1995-10,6365,6,6,14,80367
1995-10,6357,7,7,11,80654
1995-10,6382,8,8,16,80784
1995-10,6383,9,9,12,80863
1995-10,6353,10,10,16,80984
1995-10,6364,11,11,11,81061
1995-10,6375,12,12,11,81159
1995-10,6377,13,13,13,81234
1995-10,6385,14,14,11,82188
1995-10,6355,15,15,13,82372
1995-10,6354,16,16,13,82551
1995-10,6389,17,17,13,82881
1995-10,6361,18,18,12,83595
1995-10,6367,19,19,13,84177
1995-10,6387,20,20,12,84798
1995-10,6369,21,21,13,85239
1995-10,6368,22,22,8,88012
1995-10,6388,23,23,4,89455
1995-10,6371,24,24,4,299758
1995-11,6374,1,1,10,136229
1995-11,6356,2,2,11,136339
1995-11,6352,3,3,9,136710
1995-11,6357,4,4,7,137081
1995-11,6384,5,5,11,137412
1995-11,6364,6,6,10,138326
1995-11,6375,7,7,8,138865
1995-11,6377,8,8,8,139076
1995-11,6365,9,9,9,139334
1995-11,6385,10,10,8,139742
1995-11,6382,11,11,8,139780
1995-11,6353,12,12,8,140573
1995-11,6383,13,13,9,141000
1995-11,6355,14,14,8,141768
1995-11,6373,15,15,10,141800
1995-11,6371,16,16,9,141810
1995-11,6389,17,17,11,142305
1995-11,6354,18,18,8,142771
1995-11,6387,19,19,7,144032
1995-11,6361,20,20,7,146584
1995-11,6369,21,21,8,147954
1995-11,6368,22,22,7,149752
1995-11,6367,23,23,3,150314
1995-11,6388,24,24,4,287658
1995-12,6374,1,1,12,86001
1995-12,6357,2,2,10,86439
1995-12,6375,3,3,13,86740
1995-12,6352,4,4,14,87021
1995-12,6356,5,5,13,87068
1995-12,6384,6,6,15,87206
1995-12,6377,7,7,16,87336
1995-12,6383,8,8,12,87649
1995-12,6364,9,9,14,88216
1995-12,6382,10,10,15,88383
1995-12,6353,11,11,12,88412
1995-12,6373,12,12,16,88465
1995-12,6354,13,13,11,88999
1995-12,6365,14,14,9,89185
1995-12,6387,15,15,17,89349
1995-12,6355,16,16,12,89457
1995-12,6385,17,17,14,89789
1995-12,6361,18,18,10,91252
1995-12,6367,19,19,6,91916
1995-12,6371,20,20,10,91964
1995-12,6369,21,21,14,91989
1995-12,6368,22,22,11,92446
1995-12,6389,23,23,14,92846
1995-12,6388,24,24,5,95474
1995-13,6375,1,1,10,83037
1995-13,6356,2,2,15,83047
1995-13,6384,3,3,13,83129
1995-13,6357,4,4,12,83669
1995-13,6377,5,5,9,83759
1995-13,6374,6,6,12,83831
1995-13,6364,7,7,14,84733
1995-13,6353,8,8,13,84832
1995-13,6352,9,9,11,84941
1995-13,6382,10,10,15,84941
1995-13,6365,11,11,10,85065
1995-13,6373,12,12,14,85223
1995-13,6385,13,13,15,85445
1995-13,6390,14,14,10,85531
1995-13,6355,15,15,14,86332
1995-13,6361,16,16,16,86733
1995-13,6354,17,17,6,86773
1995-13,6371,18,18,15,86908
1995-13,6387,19,19,11,86912
1995-13,6389,20,20,15,87754
1995-13,6368,21,21,13,88728
1995-13,6367,22,22,9,89141
1995-13,6369,23,23,9,90930
1995-13,6391,24,24,8,92358
1995-14,6394,1,1,11,98378
1995-14,6375,2,2,13,98616
1995-14,6393,3,3,14,98782
1995-14,6352,4,4,14,98960
1995-14,6364,5,5,14,99205
1995-14,6374,6,6,11,99418
1995-14,6395,7,7,11,99943
1995-14,6353,8,8,12,100056
1995-14,6377,9,9,13,100130
1995-14,6385,10,10,14,100315
1995-14,6365,11,11,11,101347
1995-14,6382,12,12,13,101405
1995-14,6373,13,13,13,101455
1995-14,6390,14,14,8,101499
